"candidato_numero","date_scraped","candidato_estado","id","candidato_nome"
"2223","2011-03-23T08:54:37.574894","PR","160000000942","FRANCISCO OCTAVIO BECKERT"
"2277","2011-03-23T08:54:37.586099","PR","160000000945","IRIS XAVIER SIMOES"
"22123","2011-03-23T08:54:37.599963","PR","160000001006","JOSE AIRTON DE ARAUJO"
"2202","2011-03-23T08:54:37.612206","PR","160000000955","MARILZA PANISIO CARDOSO"
"22122","2011-03-23T08:54:37.624842","PR","160000001035","NOEL CLEUDINEI KOSTIUREZKO"
"22333","2011-03-23T08:54:37.637054","PR","160000001044","ROMILDA MARIA BECKERT"
"22222","2011-03-23T08:54:37.649808","PR","160000001045","RUBENS GREGORIO MARQUES"
"22000","2011-03-23T08:54:37.662134","PR","160000001049","SIDNEI SILVA PRESTES JUNIOR"
"2212","2011-03-23T08:54:37.674129","PR","160000001255","SONIA MARIA PEREIRA"
"22022","2011-03-23T08:54:37.686141","PR","160000001052","VALDECIR DONIZETTI DA SILVA"
"10111","2011-03-23T08:54:37.699218","PR","160000000459","ADRIANA OLENIK DA CRUZ"
"10211","2011-03-23T08:54:37.710981","PR","160000000462","ANA LUCIA CAMARGO DE MORAES"
"1010","2011-03-23T08:54:37.723205","PR","160000000561","BERNARDINO BARRETO DE OLIVEIRA"
"10123","2011-03-23T08:54:37.734549","PR","160000000475","EDSON DA SILVA PRACZYK"
"1011","2011-03-23T08:54:37.748637","PR","160000000569","ELLEN APARECIDA SANTOS"
"1000","2011-03-23T08:54:37.759790","PR","160000000570","FABIANO DOS SANTOS"
"1050","2011-03-23T08:54:37.770890","PR","160000000573","GERSON AURELIO MARTINS"
"10600","2011-03-23T08:54:37.782409","PR","160000000490","GILSON PEREIRA DOS SANTOS"
"10567","2011-03-23T08:54:37.794990","PR","160000000491","GLEISER JOSE DE CARVALHO"
"10000","2011-03-23T08:54:37.807671","PR","160000000498","JOAO SEVENIL DE OLIVEIRA"
"10456","2011-03-23T08:54:37.819952","PR","160000000501","JOSE LUIZ SANTOLIN"
"10555","2011-03-23T08:54:37.831757","PR","160000000508","LAUREMIR DUDEK"
"10880","2011-03-23T08:54:37.844925","PR","160000001257","LEONEL BACINELLO"
"1021","2011-03-23T08:54:37.856710","PR","160000000581","LEONIDES ANTONIO DE MORAES"
"10789","2011-03-23T08:54:37.868657","PR","160000000509","LEONILDO SANDRI"
"1012","2011-03-23T08:54:37.879730","PR","160000000582","LUCIA ROSA BECKER DOS SANTOS"
"1001","2011-03-23T08:54:37.891835","PR","160000000588","LUIZ JOSE DE BRITO"
"10119","2011-03-23T08:54:37.903447","PR","160000000518","MARCIA REGINA FRIEBE"
"10610","2011-03-23T08:54:37.915829","PR","160000000521","MARIA ALICE DE MELLO CORDEIRO"
"1090","2011-03-23T08:54:37.927960","PR","160000000594","MARINALVA RAMOS BARBOZA"
"1017","2011-03-23T08:54:37.942917","PR","160000000596","NILTON CEZAR SERVO"
"10210","2011-03-23T08:54:37.954257","PR","160000000535","PAULO CEZAR NEGRAO"
"10410","2011-03-23T08:54:37.966563","PR","160000000546","SANDRA MARA NETZ DE PAULA"
"4444","2011-03-23T08:54:37.978742","PR","160000000430","AILTON CARLOS SCHIAVONE"
"4445","2011-03-23T08:54:37.991166","PR","160000000437","CARLOS HENRIQUE SÁ DE FERRANTE"
"4418","2011-03-23T08:54:38.005933","PR","160000001132","CLAUDETE ASSUNÇÃO DA SILVA"
"4454","2011-03-23T08:54:38.018127","PR","160000001129","CRISTIANE RODRIGUES PROENÇA"
"44001","2011-03-23T08:54:38.029346","PR","160000000400","ELI GALVÃO DA SILVA"
"44002","2011-03-23T08:54:38.040613","PR","160000001134","ENICLÉIA RODRIGUES BUENO"
"44004","2011-03-23T08:54:38.052112","PR","160000001133","MARCIA RODRIGUES BISCAIA"
"44003","2011-03-23T08:54:38.063189","PR","160000000414","MARIA LUCIA BARBOSA"
"4417","2011-03-23T08:54:38.074556","PR","160000001130","MARILENE PUCHTA"
"4400","2011-03-23T08:54:38.086822","PR","160000001128","SALETE SILVA BATISTA"
"44444","2011-03-23T08:54:38.098528","PR","160000000427","VALFREDO DZAZIO"
"4415","2011-03-23T08:54:38.110017","PR","160000001131","VERONICA DE FATIMA DZAZIO"
"280","2011-03-23T08:54:38.120307","PR","160000000888","ADEMIR CORREA PEDROSO"
"28123","2011-03-23T08:54:38.132215","PR","160000000897","ALGACIR MILTON OZIR RIBEIRO"
"28010","2011-03-23T08:54:38.144075","PR","160000000898","ANTONIO DOMINGOS DE OLIVEIRA"
"28","2011-03-23T08:54:38.155504","PR","160000000887","CELSO LUIZ CARAZZAI DE MATOS"
"28444","2011-03-23T08:54:38.166892","PR","160000000899","CRISTIANO GODOI DE ANDRADE"
"280","2011-03-23T08:54:38.178908","PR","160000000892","ELIEL VIEIRA AGUIAR"
"28000","2011-03-23T08:54:38.191241","PR","160000000900","ELLA PATRICIA TEIXEIRA VICENTE"
"287","2011-03-23T08:54:38.203415","PR","160000000890","ERAILTON BINA"
"28333","2011-03-23T08:54:38.215899","PR","160000000901","ERIVAN PASSOS DA SILVA"
"28028","2011-03-23T08:54:38.227853","PR","160000000902","EUNICE DO CARMO SALLES BINA"
"28","2011-03-23T08:54:38.241979","PR","160000001456","FLORESVAL MACHADO"
"28190","2011-03-23T08:54:38.254525","PR","160000000903","FLORESVAL MACHADO"
"28777","2011-03-23T08:54:38.267102","PR","160000000904","IVO NEI MIGDALSKI"
"287","2011-03-23T08:54:38.279150","PR","160000000893","JOAO FLAUSINO DIAS"
"2899","2011-03-23T08:54:38.292891","PR","160000001343","JOEL DA ROSA SILVA"
"28880","2011-03-23T08:54:38.306766","PR","160000000905","JOSE CARLOS ARDIZZONE XAVIER"
"28555","2011-03-23T08:54:38.319483","PR","160000000906","JOSE DE CAMARGO"
"28007","2011-03-23T08:54:38.358642","PR","160000000907","KENZI SHIRAISHI"
"280","2011-03-23T08:54:38.396767","PR","160000000891","LUIZ ARMANDO BRANDALISE"
"28128","2011-03-23T08:54:38.456755","PR","160000000908","MARCO ANTONIO HONORIO"
"28456","2011-03-23T08:54:38.516749","PR","160000000909","MARCOS JOSE MARÇAL ARAUJO"
"28800","2011-03-23T08:54:38.576740","PR","160000000910","MARILIANE ALVES CORDEIRO AGUIAR"
"28111","2011-03-23T08:54:38.620175","PR","160000000911","NELSON ROBERTO STACHELSKI"
"28222","2011-03-23T08:54:38.650276","PR","160000000912","RAMIREZ STAICHOK DOS SANTOS"
"287","2011-03-23T08:54:38.665724","PR","160000000889","RIVALDIR JENSEN"
"28","2011-03-23T08:54:38.676069","PR","160000000886","ROBINSON LUIS CORDEIRO DE PAULA"
"28888","2011-03-23T08:54:38.712469","PR","160000000913","ROBOAO SENEGAGLIA"
"2888","2011-03-23T08:54:38.729757","PR","160000000895","SERGIO DEMICHURKI"
"280","2011-03-23T08:54:38.779649","PR","160000001344","VERA HELENA TEIXEIRA"
"40050","2011-03-23T08:54:38.791800","PR","160000000036","ADONIAS ALVES DA COSTA"
"4060","2011-03-23T08:54:38.801743","PR","160000000003","ALCIR SILVA JUNIOR"
"4050","2011-03-23T08:54:38.814060","PR","160000000004","ALDAIR TARCISIO RIZZI"
"4087","2011-03-23T08:54:38.824780","PR","160000000002","ALDEVINO AILTON WELINSKI CORIMBAVA"
"40456","2011-03-23T08:54:38.835413","PR","160000000037","ALDO JOSE PARZIANELLO"
"40234","2011-03-23T08:54:38.852656","PR","160000000038","ALEXANDRE JOSE MONTEIRO"
"40122","2011-03-23T08:54:38.862873","PR","160000000039","ALTANIR DALLASTRA"
"4007","2011-03-23T08:54:38.871645","PR","160000000005","ANA CRISTINA DE SOUZA POLICARPO"
"40034","2011-03-23T08:54:38.880999","PR","160000000040","ANA MARIA INÁCIO LUCIO"
"4092","2011-03-23T08:54:38.891198","PR","160000000006","ANA PAULA ALVES TELES"
"4041","2011-03-23T08:54:38.900983","PR","160000000007","ANTONIO CARLOS DA SILVA FIGUEIREDO"
"4057","2011-03-23T08:54:38.913217","PR","160000000008","ANTONIO CARLOS DE ALMEIDA"
"40444","2011-03-23T08:54:38.925297","PR","160000000041","CARLOS ALBERTO DE ANDRADE"
"4033","2011-03-23T08:54:39.068785","PR","160000000009","CARLOS EDUARDO DE OLIVEIRA BRASIL"
"40104","2011-03-23T08:54:39.077242","PR","160000000042","CARLOS JOSE ZIMMER"
"4077","2011-03-23T08:54:39.087134","PR","160000000010","CARLOS ROBERTO CARNEIRO"
"40103","2011-03-23T08:54:39.098159","PR","160000000043","CARLOS ROBERTO SAKASHITA"
"4016","2011-03-23T08:54:39.110244","PR","160000000011","CARMEN CHAVES SOARES"
"40557","2011-03-23T08:54:39.121816","PR","160000000044","CLAUDIO SIQUEIRA DE OLIVEIRA"
"40190","2011-03-23T08:54:39.134066","PR","160000001283","EDVALDO FRANCISCO ALVES"
"4039","2011-03-23T08:54:39.145063","PR","160000000012","ELISETE MENIN ARNOLD"
"40789","2011-03-23T08:54:39.157932","PR","160000000046","EMILIA DE SALLES BELINATI"
"40129","2011-03-23T08:54:39.170668","PR","160000000047","FRANCISCO VALENTIM FILHO"
"40128","2011-03-23T08:54:39.184324","PR","160000000048","GRACIANO KATERSKI KRUTLI"
"40222","2011-03-23T08:54:39.195426","PR","160000000049","HELENO JOSE DE ANDRADE"
"40123","2011-03-23T08:54:39.207591","PR","160000000050","HERMAS EURIDES BRANDÃO JUNIOR"
"4099","2011-03-23T08:54:39.219534","PR","160000000013","HERNANI DA SILVA"
"4011","2011-03-23T08:54:39.231481","PR","160000000014","IRANI FRANCISCO DE SOUZA PEREIRA"
"4004","2011-03-23T08:54:39.243331","PR","160000000015","JAIRO DE OLIVEIRA E SILVA"
"4040","2011-03-23T08:54:39.254356","PR","160000000016","JAIRO TAMURA"
"4088","2011-03-23T08:54:39.264384","PR","160000000017","JOAO BOSCO DOS SANTOS"
"4067","2011-03-23T08:54:39.276166","PR","160000000018","JOAO CARLOS DA COSTA"
"4078","2011-03-23T08:54:39.287576","PR","160000001280","JOEL ESTEFANO IATSKIU"
"40159","2011-03-23T08:54:39.297730","PR","160000000051","JOSE CARLOS DE SOUZA"
"40126","2011-03-23T08:54:39.309852","PR","160000000052","JOSE DANILSON ALVES DE OLIVEIRA"
"4012","2011-03-23T08:54:39.323991","PR","160000000019","JOSE DOMINGOS BORGES TEIXEIRA"
"4023","2011-03-23T08:54:39.336835","PR","160000000020","JOSE DOMINGOS SCARPELINI"
"40590","2011-03-23T08:54:39.350674","PR","160000000053","JOSE GILBERTO DO CARMO ALVES RIBEIRO"
"4020","2011-03-23T08:54:39.363317","PR","160000000001","JOSE ROBERTO SANDOVAL"
"4045","2011-03-23T08:54:39.375703","PR","160000000022","LEONIDAS EDSON KUZMA"
"4070","2011-03-23T08:54:39.389014","PR","160000000023","LEOPOLDO COSTA MEYER"
"40640","2011-03-23T08:54:39.405806","PR","160000000054","LUIZ CARLOS DA SILVA CAMERAN"
"4058","2011-03-23T08:54:39.418388","PR","160000000024","LUIZ CARLOS GOMES"
"40127","2011-03-23T08:54:39.431134","PR","160000000055","LUIZ PEREIRA"
"40400","2011-03-23T08:54:39.442744","PR","160000000056","LUIZ TADEU SEIDEL BERNARDINA"
"4080","2011-03-23T08:54:39.454062","PR","160000000025","MANASSES OLIVEIRA DA SILVA"
"4095","2011-03-23T08:54:39.465340","PR","160000000026","MARCELO PEREIRA RAMALHO"
"4013","2011-03-23T08:54:39.479044","PR","160000000027","MARCIO FERREIRA PEREIRA"
"40100","2011-03-23T08:54:39.490376","PR","160000000057","MARCOS ALEXANDRE FRANCO"
"40004","2011-03-23T08:54:39.501789","PR","160000000058","MARIA DE LOURDES BESERRA DE SOUZA"
"4090","2011-03-23T08:54:39.513050","PR","160000000028","MARIAN DO ROCIO TEIXEIRA"
"40753","2011-03-23T08:54:39.524259","PR","160000000059","MARIO ANTONIO DONADON"
"4056","2011-03-23T08:54:39.535461","PR","160000000030","MAURICIO LOPATIUK"
"40120","2011-03-23T08:54:39.546756","PR","160000000060","MIGUEL JOAQUIM DE OLIVEIRA"
"4000","2011-03-23T08:54:39.557985","PR","160000001281","NELSON ZAMARIAN"
"4032","2011-03-23T08:54:39.569381","PR","160000000031","NIRCE DA SILVA DE SOUZA"
"4043","2011-03-23T08:54:39.582241","PR","160000000032","ODILA APARECIDA ZOCANTE DA SILVA"
"40199","2011-03-23T08:54:39.594111","PR","160000000061","ORLEI DOS SANTOS"
"4079","2011-03-23T08:54:39.606086","PR","160000000033","PAULO SONI"
"40678","2011-03-23T08:54:39.619097","PR","160000000062","RENATO HENRIQUE FREITAS DE SOUZA"
"40111","2011-03-23T08:54:39.631783","PR","160000000063","RENI CLOVIS DE SOUZA PEREIRA"
"4022","2011-03-23T08:54:39.643569","PR","160000000034","RUTH DE SOUZA"
"40000","2011-03-23T08:54:39.655600","PR","160000001284","RUY SCHIMMELPFENG SAMPAIO"
"40007","2011-03-23T08:54:39.667688","PR","160000000064","SERGIO SILVEIRA DE BARROS"
"4044","2011-03-23T08:54:39.679085","PR","160000000035","SERGIO ZADOROSNY FILHO"
"40177","2011-03-23T08:54:39.691699","PR","160000000065","SILVANA DE OLIVEIRA CARVALHO"
"40555","2011-03-23T08:54:39.702777","PR","160000001100","VALMIR CLEMENTE DE OLIVEIRA"
"40200","2011-03-23T08:54:39.714177","PR","160000000066","VILSON KACHEL"
"40140","2011-03-23T08:54:39.726290","PR","160000000067","WILSON LUIZ DARIENZO QUINTEIRO"
"20300","2011-03-23T08:54:39.739497","PR","160000000809","ADAO KARPINSKI BOHENIK"
"20530","2011-03-23T08:54:39.753582","PR","160000001088","ADEMIR ZACARIAS DA SILVA"
"20200","2011-03-23T08:54:39.765351","PR","160000000810","ALDIVINO MARQUES DA CRUZ NETO"
"20420","2011-03-23T08:54:39.778303","PR","160000001141","AMAURI CEZAR JOHNSSON"
"20021","2011-03-23T08:54:39.790544","PR","160000000811","ANA CARMEN DE OLIVEIRA"
"20234","2011-03-23T08:54:39.802167","PR","160000000812","ANDRE SALIBA"
"20246","2011-03-23T08:54:39.814449","PR","160000000813","ANTONIO GILBERTO ANTONELLI"
"20345","2011-03-23T08:54:39.826616","PR","160000000814","ATTILA IORIO SANTANNA"
"2025","2011-03-23T08:54:39.839292","PR","160000000788","BENTO ELISEO ALEIXO"
"2024","2011-03-23T08:54:39.851779","PR","160000000789","CARLOS ANDRE SILVA TAMEZ"
"2020","2011-03-23T08:54:39.864176","PR","160000000790","CARLOS ROBERTO MASSA JUNIOR"
"2070","2011-03-23T08:54:39.876276","PR","160000000791","CELIO ANDRADE DA SILVA"
"20002","2011-03-23T08:54:39.888899","PR","160000000815","CLOVIS JOSE GUGELMIN DISTEFANO"
"2023","2011-03-23T08:54:39.901822","PR","160000000792","EDMAR DE SOUZA ARRUDA"
"20920","2011-03-23T08:54:39.913793","PR","160000000816","ELCIO JAIME DA LUZ"
"2035","2011-03-23T08:54:39.925774","PR","160000000793","ERASMO BULZICO"
"2002","2011-03-23T08:54:39.941488","PR","160000000794","EUGENIO ROSA DA SILVA"
"20700","2011-03-23T08:54:39.954272","PR","160000000818","EVALTON TURCI SIDNEY"
"20800","2011-03-23T08:54:39.966823","PR","160000000819","FABIANO BENEDETI FUZETTI"
"20520","2011-03-23T08:54:39.978285","PR","160000000820","FLAVIO DUBEN FERRARI"
"2099","2011-03-23T08:54:39.991544","PR","160000000795","FRANCISCO WALTER DE SOUZA FILHO"
"20180","2011-03-23T08:54:40.004493","PR","160000001091","FREDERICO CARLOS DE CARVALHO ALVES"
"20044","2011-03-23T08:54:40.016079","PR","160000000822","GILSON DE SOUZA"
"2033","2011-03-23T08:54:40.028979","PR","160000000796","GUSTAVO DE SANTA CRUZ ARRUDA"
"2010","2011-03-23T08:54:40.040800","PR","160000000797","HIDEKAZU TAKAYAMA"
"20000","2011-03-23T08:54:40.052392","PR","160000000823","IRIO PEREIRA DA ROSA FILHO"
"20852","2011-03-23T08:54:40.064307","PR","160000001349","ITALO FERNANDO FUMAGALI"
"20555","2011-03-23T08:54:40.075799","PR","160000000824","IVAN LUCIO DOS SANTOS"
"20650","2011-03-23T08:54:40.089148","PR","160000000825","JOANI MONTEIRO DA SILVA"
"20740","2011-03-23T08:54:40.101450","PR","160000000826","JOAO ALBERGONI"
"20012","2011-03-23T08:54:40.113661","PR","160000001106","JOAO CARLOS MICALISKI"
"20225","2011-03-23T08:54:40.125151","PR","160000001105","JOSE CARLOS MATHIAS DOS SANTOS"
"20333","2011-03-23T08:54:40.136668","PR","160000001090","JOSE VICENTE DE LIMA"
"20240","2011-03-23T08:54:40.149378","PR","160000001137","JUVENIL SAMPAIO DE SOUZA"
"2050","2011-03-23T08:54:40.161579","PR","160000000798","LEIA FERNANDA DE SOUZA RITTI RICCI"
"20181","2011-03-23T08:54:40.174473","PR","160000000829","LEONALDO PARANHOS DA SILVA"
"2090","2011-03-23T08:54:40.187055","PR","160000000799","LISIAS DE ARAUJO TOME"
"20638","2011-03-23T08:54:40.199050","PR","160000001350","LUIS CESAR PINHEIRO"
"20013","2011-03-23T08:54:40.210233","PR","160000000831","LUIZ ANTONIO DUARTE"
"20011","2011-03-23T08:54:40.222449","PR","160000001092","LUIZ SANTOS FERREIRA"
"20017","2011-03-23T08:54:40.235734","PR","160000000832","MARCIO ROBERTO RIBAS"
"20222","2011-03-23T08:54:40.247451","PR","160000001089","MARCOS CESAR ZAMPIERI"
"20088","2011-03-23T08:54:40.259693","PR","160000001093","MARCOS DE OLIVEIRA RIBAS"
"20789","2011-03-23T08:54:40.271904","PR","160000000834","MARLA APARECIDA TURECK DINIZ"
"2012","2011-03-23T08:54:40.284027","PR","160000000801","MAURO FERREIRA DA SILVA"
"2051","2011-03-23T08:54:40.296495","PR","160000000802","MOACIR MARIA"
"20131","2011-03-23T08:54:40.308347","PR","160000000835","NALINEZ ZANON"
"20500","2011-03-23T08:54:40.319821","PR","160000000836","NEIR HOMEM MENEZES"
"2030","2011-03-23T08:54:40.332142","PR","160000000803","NELSON PADOVANI"
"2045","2011-03-23T08:54:40.344041","PR","160000000804","OSVALDO BUSKEI"
"20720","2011-03-23T08:54:40.356338","PR","160000000837","OSVALDO MESSIAS MACHADO"
"20100","2011-03-23T08:54:40.368077","PR","160000000839","PAULO CESAR TIRI GOMES"
"20120","2011-03-23T08:54:40.382127","PR","160000000838","PAULO CEZAR BASILIO"
"20580","2011-03-23T08:54:40.396166","PR","160000001138","PAULO ROBERTO ANTON"
"2040","2011-03-23T08:54:40.407680","PR","160000000805","RAUL GUILHERME PLASSMANN"
"20620","2011-03-23T08:54:40.420760","PR","160000000840","REGINALDO APARECIDO ANANIAS"
"20888","2011-03-23T08:54:40.432239","PR","160000000841","RICARDO ADRIANO SASS"
"2000","2011-03-23T08:54:40.444952","PR","160000000806","RICARDO ARRUDA NUNES"
"20113","2011-03-23T08:54:40.457850","PR","160000000842","ROSILDA SOBREIRA"
"20003","2011-03-23T08:54:40.472515","PR","160000000843","SEBASTIAO CANDIDO DA SILVA"
"2021","2011-03-23T08:54:40.485205","PR","160000000807","SERGIO PAULO DE OLIVEIRA"
"2077","2011-03-23T08:54:40.496155","PR","160000001144","SETIMO FORNAZARI"
"20623","2011-03-23T08:54:40.508067","PR","160000000844","SIDNEI OLIVEIRA TELLES FILHO"
"2022","2011-03-23T08:54:40.519507","PR","160000000808","SUZANA MARGARIDA RABELO AMORIM"
"20010","2011-03-23T08:54:40.532827","PR","160000000845","TANIA MARA ABRAO GUERREIRO"
"20190","2011-03-23T08:54:40.545450","PR","160000000846","VANDERLEI DONIZETE RODRIGUES"
"20007","2011-03-23T08:54:40.557259","PR","160000000847","VERA LUCIA CORACINI ZANELLO"
"2080","2011-03-23T08:54:40.568251","PR","160000001087","WALDIR TURCHETTI DA COSTA LEITE"
"20123","2011-03-23T08:54:40.580627","PR","160000000848","WILMAR SACHETIN MARCAL"
"20110","2011-03-23T08:54:40.592478","PR","160000000849","WILSON JOSE TIM PONTARA"
"45789","2011-03-23T08:54:40.604656","PR","160000000458","ADEMAR LUIZ TRAIANO"
"4545","2011-03-23T08:54:40.616597","PR","160000000556","AFFONSO ALVES DE CAMARGO NETO"
"45698","2011-03-23T08:54:40.628060","PR","160000000461","AMAURI PEREIRA CARDOSO"
"45444","2011-03-23T08:54:40.639905","PR","160000000464","ANTONIO CARLOS BARATTER"
"45745","2011-03-23T08:54:40.651567","PR","160000000468","BERNARDO GUIMARAES RIBAS CARLI"
"45","2011-03-23T08:54:40.663649","PR","160000001071","CARLOS ALBERTO RICHA"
"4521","2011-03-23T08:54:40.676230","PR","160000000562","CARLOS JULIANO BUDEL"
"45121","2011-03-23T08:54:40.690503","PR","160000000471","CELSO SAMIS DA SILVA"
"45001","2011-03-23T08:54:40.702782","PR","160000000472","CLAUDEMIR MOLINA"
"456","2011-03-23T08:54:40.736192","PR","160000001285","EDSON LUIZ CASAGRANDE"
"45145","2011-03-23T08:54:40.745440","PR","160000000477","EDUARDO PIMENTEL SLAVIERO"
"45132","2011-03-23T08:54:40.753967","PR","160000000478","ELIETE FERRAZ SABINO"
"45626","2011-03-23T08:54:40.763749","PR","160000000481","ELIZAIR GIL BRAZ CONSALTER DE MELO"
"456","2011-03-23T08:54:40.773161","PR","160000001075","EUCLIDES GIROLAMO SCALCO"
"45456","2011-03-23T08:54:40.785485","PR","160000000482","EVANDRO BUQUERA DE FREITAS OLIVEIRA JUNIOR"
"4577","2011-03-23T08:54:40.796879","PR","160000000571","FABIANO VICENTE VENETE ELIAS"
"4538","2011-03-23T08:54:40.808981","PR","160000000572","FERNANDO DESTITO FRANCISCHINI"
"45","2011-03-23T08:54:40.821352","PR","160000001072","FLAVIO JOSE ARNS"
"45777","2011-03-23T08:54:40.833584","PR","160000000484","FLAVIO MARCELO GONÇALVES VICENTE"
"45014","2011-03-23T08:54:40.848410","PR","160000000485","GABRIELA BUENO DE OLIVEIRA GATTI"
"45245","2011-03-23T08:54:40.859588","PR","160000000486","GERSON MORAES DE ARAUJO"
"456","2011-03-23T08:54:40.871854","PR","160000001073","GUSTAVO BONATO FRUET"
"45888","2011-03-23T08:54:40.883793","PR","160000001099","HUSSEIN BAKRI"
"45345","2011-03-23T08:54:40.895713","PR","160000000492","ISAC JOSE EFRAIN FIALLA"
"4566","2011-03-23T08:54:40.907941","PR","160000000576","JACOB ALFREDO STOFFELS KAEFER"
"45045","2011-03-23T08:54:40.919975","PR","160000000495","JAIR CEZAR DE OLIVEIRA"
"45021","2011-03-23T08:54:40.932775","PR","160000000497","JOAO GALDINO DE SOUZA"
"45645","2011-03-23T08:54:40.944552","PR","160000001161","JOEL MELO CORDEIRO"
"4518","2011-03-23T08:54:40.956403","PR","160000000577","JORGE LUIZ MASSARO"
"45111","2011-03-23T08:54:40.967544","PR","160000001295","JOSÉ CLODOMIRO NOGUEIRA RUSSOMANNO"
"45680","2011-03-23T08:54:40.979822","PR","160000000500","JOSE FRANCISCO BUHRER"
"4590","2011-03-23T08:54:40.992549","PR","160000000580","KLEBER DE MORAES MACHADO"
"4515","2011-03-23T08:54:41.004782","PR","160000000585","LUIZ CARLOS JORGE HAULY"
"45500","2011-03-23T08:54:41.016978","PR","160000000514","LUIZ FELIPE GUBERT BRAGA CORTES"
"45190","2011-03-23T08:54:41.029340","PR","160000000515","LUIZ FERNANDES DA SILVA"
"4500","2011-03-23T08:54:41.041814","PR","160000000587","LUIZ HILOSHI NISHIMORI"
"45800","2011-03-23T08:54:41.053334","PR","160000000516","LUIZ MALUCELLI NETO"
"45000","2011-03-23T08:54:41.064774","PR","160000000517","LUIZ ROBERTO ACCORSI MOTTA"
"45654","2011-03-23T08:54:41.076691","PR","160000000520","MARCOS CESCHIN"
"45028","2011-03-23T08:54:41.088409","PR","160000000522","MARIA DE LOURDES TAMAGNINI"
"45123","2011-03-23T08:54:41.100531","PR","160000000523","MARILEI DE SOUZA LIMA"
"45655","2011-03-23T08:54:41.113209","PR","160000000525","MAURO RAFAEL MORAES E SILVA"
"45234","2011-03-23T08:54:41.125846","PR","160000000526","MILTON JOSÉ MILTINHO PUPIO FILHO"
"45200","2011-03-23T08:54:41.139758","PR","160000000527","NELSON GARCIA"
"4567","2011-03-23T08:54:41.151859","PR","160000001085","OMAR SABBAG FILHO"
"45453","2011-03-23T08:54:41.163973","PR","160000000532","OSMAR LOPES FERREIRA"
"4510","2011-03-23T08:54:41.175199","PR","160000000597","PAULO ROSENMANN"
"45315","2011-03-23T08:54:41.187058","PR","160000000541","RICARDO ENDRIGO"
"45160","2011-03-23T08:54:41.200332","PR","160000000542","ROSE MARI COLETTI"
"45678","2011-03-23T08:54:41.213030","PR","160000000543","RUI KIYOSHI HARA"
"45150","2011-03-23T08:54:41.225733","PR","160000000547","SEBASTIANA DE LURDES SANTOS DE LACERDA"
"4525","2011-03-23T08:54:41.240777","PR","160000001296","SERGIO KIRCHNER BRAGA"
"45555","2011-03-23T08:54:41.253323","PR","160000000548","SERGIO LUIS BOLONHEZI"
"45459","2011-03-23T08:54:41.265651","PR","160000000549","SERGIO RENATO BUENO BALAGUER"
"4544","2011-03-23T08:54:41.277273","PR","160000000602","TEREZINHA ANTUNES FUTSUKI"
"45120","2011-03-23T08:54:41.288951","PR","160000000551","VALDIR LUIZ ROSSONI"
"45900","2011-03-23T08:54:41.301172","PR","160000000552","VANIA REGINA DE GODOI"
"4533","2011-03-23T08:54:41.313201","PR","160000001297","VANIL BARBARINE"
"45545","2011-03-23T08:54:41.325313","PR","160000000554","YEDA MARIA JOSE DE PAULA"
"27789","2011-03-23T08:54:41.337533","PR","160000000694","ADEL LUIZ YOUSSEF"
"27777","2011-03-23T08:54:41.349924","PR","160000000697","ADEMIR SANT ANA"
"27000","2011-03-23T08:54:41.361250","PR","160000000707","ATA HAMMOUD"
"27137","2011-03-23T08:54:41.373795","PR","160000000710","CENIRA TRINDADE DOS SANTOS"
"27027","2011-03-23T08:54:41.384989","PR","160000000722","ELIANE MARTA GONÇALVES"
"27123","2011-03-23T08:54:41.396724","PR","160000000739","JOSE DA SILVA"
"27580","2011-03-23T08:54:41.407688","PR","160000001361","JUAN FURTADO DE LACERDA"
"2727","2011-03-23T08:54:41.418897","PR","160000000677","LUIZ ADÃO MARQUES"
"27333","2011-03-23T08:54:41.431065","PR","160000001415","NEUSA APARECIDA DE SOUZA PONTES"
"27127","2011-03-23T08:54:41.442511","PR","160000000776","SIDNEI ANTONIO TREVIZAN"
"17800","2011-03-23T08:54:41.456801","PR","160000000385","ADELINO RIBEIRO SILVA"
"17977","2011-03-23T08:54:41.467759","PR","160000000387","ALESANDRA GUIMARÃES"
"1755","2011-03-23T08:54:41.478814","PR","160000000432","ALEX GOMES DE OLIVEIRA"
"1721","2011-03-23T08:54:41.490527","PR","160000000434","APARECIDO DA SILVA GOUVEIA"
"1756","2011-03-23T08:54:41.502088","PR","160000001126","ARAMIS CORDEIRO"
"17600","2011-03-23T08:54:41.514413","PR","160000000391","ARILDO PORTUGAL DOS SANTOS"
"17888","2011-03-23T08:54:41.525541","PR","160000000392","CLARICE CASTORINA DOS SANTOS BAPTISTA"
"1717","2011-03-23T08:54:41.536879","PR","160000000438","CLAUDINEI MENEGUETTI"
"17017","2011-03-23T08:54:41.549252","PR","160000000393","CLEITON RODRIGO FREITAG"
"17998","2011-03-23T08:54:41.561541","PR","160000000394","DALVA NIZIA GOMES CHAGAS"
"1765","2011-03-23T08:54:41.574062","PR","160000001127","DANILO JOHANN"
"17100","2011-03-23T08:54:41.585817","PR","160000000395","DIRCEU MOREIRA CARRIEL"
"1707","2011-03-23T08:54:41.597735","PR","160000000439","EDSON DE OLIVEIRA BUENO"
